CRED_APR,RISC_ATUAL,PAGO_DIA,PAGO_ATR,VOL_OPER,VOL_OPER_MED,QTD_TITU_OPER,VOL_TOT_OPER,RECOMP,TICK_MED_CED,L1,L2,L3,L4,L5,VALO_TITU_ORIG,VALO_ABER,VALO_LIQU_CEDE,VALO_LIQU,TICK_MED_SACA,VOL_NEG,REL_TITU_TICK,REL_TITU_LIM,REJEITADO,label
500000.01,517643.57,48.002,21.5172,939998.2764,156666.3794,207,1732010.86,30.4807,8367.2022,100,0,0,0,0,783.33,0.00,3150.00,3150.00,0.00,0.00,9.3619,0.1566,0,1
500000.01,517643.57,48.002,21.5172,939998.2764,156666.3794,207,1732010.86,30.4807,8367.2022,100,0,0,0,0,783.33,0.00,3150.00,3150.00,0.00,0.00,9.3619,0.1566,0,1
500000.01,517643.57,48.002,21.5172,939998.2764,156666.3794,207,1732010.86,30.4807,8367.2022,100,0,0,0,0,783.34,0.00,3150.00,3150.00,0.00,0.00,9.362,0.1566,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,97.8997,2.1002,0,1.4661,0,1977.24,2906.80,20255.27,47985.67,2568.7655,23118.89,250.502,0.9886,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,378.44,359.60,662.72,662.72,331.36,662.72,47.9456,0.1892,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,378.44,359.60,662.72,662.72,331.36,662.72,47.9456,0.1892,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,93.0614,6.9385,0,0,0,355.10,915.42,5517.02,5517.02,394.20,5518.80,44.9886,0.1775,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,93.0614,6.9385,0,0,0,355.10,915.42,5517.02,5517.02,394.20,5518.80,44.9886,0.1775,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,0,0,0,0,0,707.60,0.00,0.00,0.00,0.00,0.00,89.6478,0.3537,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,93.3809,6.619,0,0,0,390.53,715.54,5970.66,5970.66,373.1662,5970.66,49.4773,0.1952,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,93.3809,6.619,0,0,0,390.53,715.54,5970.66,5970.66,373.1662,5970.66,49.4773,0.1952,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,93.3809,6.619,0,0,0,390.54,715.54,5970.66,5970.66,373.1662,5970.66,49.4786,0.1952,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,0,100,0,0,0,231.80,206.10,206.10,206.10,209.94,209.94,29.3673,0.1158,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,0,100,0,0,0,231.80,206.10,206.10,206.10,209.94,209.94,29.3673,0.1158,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,434.44,306.60,3099.30,3099.30,309.93,3099.30,55.0404,0.2172,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,434.44,306.60,3099.30,3099.30,309.93,3099.30,55.0404,0.2172,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,501.60,460.98,3365.28,3365.28,841.32,3365.28,63.5491,0.2507,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,818.80,0.00,892.30,892.30,892.30,892.30,103.736,0.4093,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,90.0407,9.9592,0,0,0,309.33,1766.05,9143.94,9143.94,1306.7314,9147.12,39.1898,0.1546,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,90.0407,9.9592,0,0,0,309.33,1766.05,9143.94,9143.94,1306.7314,9147.12,39.1898,0.1546,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,90.0407,9.9592,0,0,0,309.34,1766.05,9143.94,9143.94,1306.7314,9147.12,39.1911,0.1546,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,90.0407,9.9592,0,0,0,1190.21,1766.05,9143.94,9143.94,1306.7314,9147.12,150.791,0.5951,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,90.0407,9.9592,0,0,0,1190.21,1766.05,9143.94,9143.94,1306.7314,9147.12,150.791,0.5951,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,90.0407,9.9592,0,0,0,1190.22,1766.05,9143.94,9143.94,1306.7314,9147.12,150.7922,0.5951,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,330.69,352.68,705.36,705.36,352.68,705.36,41.896,0.1653,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,330.70,352.68,705.36,705.36,352.68,705.36,41.8973,0.1653,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,330.70,352.68,705.36,705.36,352.68,705.36,41.8973,0.1653,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,640.00,5618.38,11738.49,12038.49,1467.3112,11738.49,81.0833,0.3199,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,640.00,5618.38,11738.49,12038.49,1467.3112,11738.49,81.0833,0.3199,0,1
200000.06,109666.52,79.8675,15.8643,370552.5549,61758.7592,660,520945.24,3.4644,789.3109,100,0,0,0,0,640.00,5618.38,11738.49,12038.49,1467.3112,11738.49,81.0833,0.3199,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,100,0,0,0,0,8637.00,8594.64,92788.65,92788.65,6627.7607,92788.65,167.7248,0.8637,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,100,0,0,0,0,1600.00,0.00,8430.00,8430.00,1600.00,4800.00,31.0709,0.16,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,100,0,0,0,0,1600.00,0.00,8430.00,8430.00,1600.00,4800.00,31.0709,0.16,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,100,0,0,0,0,1600.00,0.00,8430.00,8430.00,1600.00,4800.00,31.0709,0.16,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,100,0,0,0,0,5250.00,0.00,7450.00,7450.00,7450.00,7450.00,101.9515,0.525,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,97.6555,2.3444,0,4.1003,3.8797,857.70,18891.10,448042.32,503013.73,3436.9942,72176.88,16.6559,0.0857,0,1
1000000.00,1831590.01,87.5962,4.5628,4725898.4382,787649.7397,1177,6060969.55,7.614,5149.5068,77.1611,22.8388,0,0,0,427.70,0.00,6612.41,6612.41,1320.15,3960.45,8.3056,0.0427,1,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,350.00,0.00,0.00,0.00,0.00,0.00,7.9116,0.0318,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,350.00,0.00,0.00,0.00,0.00,0.00,7.9116,0.0318,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,87.1511,12.8488,0,0,0,2224.00,0.00,0.00,20111.28,0.00,0.00,50.2731,0.2021,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,87.1511,12.8488,0,0,0,2224.00,0.00,0.00,20111.28,0.00,0.00,50.2731,0.2021,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,87.1511,12.8488,0,0,0,2224.00,0.00,0.00,20111.28,0.00,0.00,50.2731,0.2021,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,100,0,0,0,0,2550.00,0.00,18684.87,18684.87,0.00,0.00,57.6423,0.2318,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,100,0,0,0,0,2550.00,0.00,18684.87,18684.87,0.00,0.00,57.6423,0.2318,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,664.50,0.00,0.00,0.00,0.00,0.00,15.0209,0.0604,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,664.50,0.00,0.00,0.00,0.00,0.00,15.0209,0.0604,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,1428.00,0.00,0.00,0.00,0.00,0.00,32.2796,0.1298,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,1428.00,0.00,0.00,0.00,0.00,0.00,32.2796,0.1298,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,9500.00,0.00,0.00,0.00,0.00,0.00,214.7458,0.8636,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,1383.31,0.00,0.00,0.00,0.00,0.00,31.2694,0.1257,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,87.1511,12.8488,0,0,0,6815.45,0.00,0.00,20111.28,0.00,0.00,154.062,0.6195,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,100,0,0,0,0,7828.50,0.00,18684.87,18684.87,0.00,0.00,176.9619,0.7116,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,1381.50,0.00,0.00,0.00,0.00,0.00,31.2285,0.1255,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,5614.85,0.00,0.00,0.00,0.00,0.00,126.9227,0.5104,0,1
1100000.00,873117.59,90.5628,5.7218,1441865.5136,240310.9189,477,2110168.41,3.5278,4423.8331,0,0,0,0,0,9450.00,0.00,0.00,0.00,0.00,0.00,213.6156,0.859,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,92.691,7.3089,0,2.5235,0,216.22,824.45,8354.21,55799.05,309.128,6491.69,41.0879,10.8164,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,97.0582,2.9417,0,0.5091,0,968.85,0.00,1881.31,26514.87,379.2421,7205.60,184.109,48.4667,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.2858,0.7141,0,1.7538,0,305.28,2445.09,12307.14,59286.11,338.8822,10505.35,58.0118,15.2716,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.2858,0.7141,0,1.7538,0,305.28,2445.09,12307.14,59286.11,338.8822,10505.35,58.0118,15.2716,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,65.0844,34.9155,0,0,0,1559.16,0.00,9751.43,40611.32,1667.35,8336.75,296.2846,77.9969,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,73.4119,26.588,0,24.934,1.0376,760.63,0.00,10415.46,101824.02,427.762,4277.62,144.5413,38.0505,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,90.0141,9.9858,0,4.3724,0.6729,205.20,8187.20,66236.98,569795.58,529.9132,59350.28,38.9938,10.2651,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,100,0,0,0,0,578.70,0.00,0.00,288.45,288.45,288.45,109.9694,28.9494,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,79.9326,20.0673,0,3.718,0,264.05,0.00,7096.27,29458.61,452.6591,5431.91,50.177,13.2091,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,79.9326,20.0673,0,3.718,0,264.06,0.00,7096.27,29458.61,452.6591,5431.91,50.1789,13.2096,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,59.8133,40.1866,0,0,0,648.00,0.00,0.00,60762.80,1241.7452,21109.67,123.1384,32.4162,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,74.7085,25.2914,0,6.555,1.4746,620.27,1238.12,33267.72,49007.40,1498.488,29969.76,117.8689,31.029,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.5641,0.4358,0,0,0,363.68,352.60,16971.71,104238.09,388.352,17087.49,69.1095,18.193,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.5641,0.4358,0,0,0,363.68,352.60,16971.71,104238.09,388.352,17087.49,69.1095,18.193,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.5641,0.4358,0,0,0,363.70,352.60,16971.71,104238.09,388.352,17087.49,69.1133,18.194,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.5022,8.4977,0,7.1106,1.5348,296.78,1259.22,11533.93,50615.83,311.273,7159.28,56.3966,14.8464,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.5022,8.4977,0,7.1106,1.5348,296.78,1259.22,11533.93,50615.83,311.273,7159.28,56.3966,14.8464,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.5022,8.4977,0,7.1106,1.5348,296.78,1259.22,11533.93,50615.83,311.273,7159.28,56.3966,14.8464,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,78.8403,21.1596,0,4.733,0.4083,332.48,227.70,23374.47,65672.29,387.1471,10840.12,63.1806,16.6323,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,78.8403,21.1596,0,4.733,0.4083,332.48,227.70,23374.47,65672.29,387.1471,10840.12,63.1806,16.6323,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,92.8814,7.1185,0,19.0814,19.0814,249.22,958.93,1406.03,5151.34,279.16,1954.12,47.3588,12.4672,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,92.8814,7.1185,0,19.0814,19.0814,249.22,958.93,1406.03,5151.34,279.16,1954.12,47.3588,12.4672,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,92.8814,7.1185,0,19.0814,19.0814,249.22,958.93,1406.03,5151.34,279.16,1954.12,47.3588,12.4672,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,92.8814,7.1185,0,19.0814,19.0814,249.25,958.93,1406.03,5151.34,279.16,1954.12,47.3645,12.4687,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,83.6502,16.3497,0,0,0,433.48,0.00,1513.55,1809.38,452.5175,1810.07,82.3735,21.6848,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,83.6502,16.3497,0,0,0,433.48,0.00,1513.55,1809.38,452.5175,1810.07,82.3735,21.6848,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,83.6502,16.3497,0,0,0,433.49,0.00,1513.55,1809.38,452.5175,1810.07,82.3754,21.6853,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,95.4457,4.5542,0,4.6712,4.6712,216.54,447.21,3663.75,6997.67,308.0938,4005.22,41.1487,10.8324,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,86.7972,13.2027,0,3.0589,0.3014,179.28,759.37,20236.79,79043.96,636.3636,15909.09,34.0682,8.9684,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,82.7558,17.2441,0,4.8402,0,671.31,0.00,4297.36,9934.11,331.6937,5307.10,127.5679,33.5822,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,98.8247,1.1752,0,0,0,276.21,915.39,26699.83,125754.71,336.4792,17160.44,52.4877,13.8174,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,98.8247,1.1752,0,0,0,276.21,915.39,26699.83,125754.71,336.4792,17160.44,52.4877,13.8174,1,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,0,0,0,0,0,211.14,0.00,0.00,0.00,0.00,0.00,40.1225,10.5622,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.0824,8.9175,0,1.7005,0,1000.76,3170.90,2656.28,58096.66,836.1209,18394.66,190.1728,50.063,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.0824,8.9175,0,1.7005,0,1000.76,3170.90,2656.28,58096.66,836.1209,18394.66,190.1728,50.063,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.0824,8.9175,0,1.7005,0,1000.78,3170.90,2656.28,58096.66,836.1209,18394.66,190.1766,50.064,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,74.8098,25.1901,0,7.8907,7.8907,371.06,375.99,12639.68,31434.92,423.7255,20762.55,70.5119,18.5622,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,74.8098,25.1901,0,7.8907,7.8907,371.06,375.99,12639.68,31434.92,423.7255,20762.55,70.5119,18.5622,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,74.8098,25.1901,0,7.8907,7.8907,371.08,375.99,12639.68,31434.92,423.7255,20762.55,70.5157,18.5632,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,4.3483,95.6516,0,0,0,362.31,2530.73,6353.06,12407.37,395.9393,11878.18,68.8491,18.1245,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,4.3483,95.6516,0,0,0,362.31,2530.73,6353.06,12407.37,395.9393,11878.18,68.8491,18.1245,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,4.3483,95.6516,0,0,0,362.31,2530.73,6353.06,12407.37,395.9393,11878.18,68.8491,18.1245,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.5166,8.4833,0,0,0,343.72,0.00,1102.99,8352.21,363.2439,8354.61,65.3165,17.1945,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.5166,8.4833,0,0,0,343.72,0.00,1102.99,8352.21,363.2439,8354.61,65.3165,17.1945,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,91.5166,8.4833,0,0,0,343.73,0.00,1102.99,8352.21,363.2439,8354.61,65.3184,17.195,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,82.1332,17.8667,0,1.254,1.254,790.67,2390.43,82154.86,153151.28,551.3285,77737.32,150.2497,39.5532,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,82.1332,17.8667,0,1.254,1.254,790.67,2390.43,82154.86,153151.28,551.3285,77737.32,150.2497,39.5532,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,82.1332,17.8667,0,1.254,1.254,790.68,2390.43,82154.86,153151.28,551.3285,77737.32,150.2516,39.5537,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,93.9838,6.0161,0,0.5496,0.4743,791.64,812.52,26467.18,186477.60,873.1294,15716.33,150.434,39.6018,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,93.0195,6.9804,0,0,0,193.09,0.00,2648.58,15234.85,277.4542,1942.18,36.6925,9.6593,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,93.0195,6.9804,0,0,0,193.10,0.00,2648.58,15234.85,277.4542,1942.18,36.6944,9.6598,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,121.32,3473.89,67311.49,361790.60,522.912,120269.78,23.0542,6.069,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,144.18,3473.89,67311.49,361790.60,522.912,120269.78,27.3982,7.2126,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,159.02,3473.89,67311.49,361790.60,522.912,120269.78,30.2183,7.9549,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,193.59,3473.89,67311.49,361790.60,522.912,120269.78,36.7876,9.6843,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,196.87,3473.89,67311.49,361790.60,522.912,120269.78,37.4108,9.8484,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,234.63,3473.89,67311.49,361790.60,522.912,120269.78,44.5863,11.7373,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,88.3708,11.6291,0,4.8209,1.136,276.50,3473.89,67311.49,361790.60,522.912,120269.78,52.5428,13.8319,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.2113,0.7886,0,2.7578,0,164.47,2126.70,13786.96,73277.89,357.6593,20744.24,31.2539,8.2276,0,1
1999.00,1065979.66,66.0216,19.0638,4693054.6389,782175.7731,10071,5299734.37,11.2464,526.2371,99.2113,0.7886,0,2.7578,0,518.40,2126.70,13786.96,73277.89,357.6593,20744.24,98.5107,25.9329,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,91.1827,8.8172,0,0,0,283.59,858.52,10822.74,10822.74,404.955,809.91,30.1292,0.0744,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,99.6164,0.3835,0,0,0,694.58,5522.56,154351.69,155962.88,870.4923,22632.80,73.7938,0.1823,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,100,0,0,0,0,377.92,3801.62,110477.79,118775.49,1378.9918,30337.82,40.1511,0.0991,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,100,0,0,0,0,925.19,3801.62,110477.79,118775.49,1378.9918,30337.82,98.2943,0.2428,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,99.3085,0.6914,0,1.9651,1.9651,182.18,16475.07,417543.27,490980.77,1063.3413,77623.92,19.3552,0.0478,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,97.8106,2.1893,0,0,0,765.00,170.00,25578.49,25578.49,893.86,3575.44,81.2754,0.2007,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,96.8877,3.1122,0,0,0,192.29,0.00,13218.79,25075.18,386.346,1931.73,20.4293,0.0504,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,100,0,0,0,0,235.38,0.00,11829.79,13478.29,707.19,2121.57,25.0073,0.0617,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,67.3584,32.6415,0,2.4182,0,179.78,0.00,11559.82,206891.17,459.9444,13338.39,19.1002,0.0471,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,98.8569,1.143,0,0,0,515.24,849.29,57727.20,72714.12,260.0285,3640.40,54.7403,0.1352,0,1
381000.00,274412.65,89.898,8.4898,2305485.6471,384247.6079,2430,2287223.44,1.6121,941.2442,84.2677,15.7322,0,3.9948,3.9948,1226.29,1280.33,61719.65,66457.83,795.7993,11936.99,130.2839,0.3218,0,1
